000029.bmp,0.000109370405,2566.3293,30124.988,1151.077,0.00091100996,13.2989025,13.9685335,72847.06,2.003152,14785.264,2.479441,36904.0,4.9998646,304.99173,19.305641,595.19714,0.19260694,0.016177393,0.051925324,1
000030.bmp,9.410484e-05,2496.9172,35395.42,1139.046,0.00072232523,12.33593,13.974548,72871.54,2.003825,14790.232,2.479441,36904.0,4.9998646,304.99173,21.401804,740.29126,0.055638008,0.015803555,0.04979643,1
000031.bmp,0.00010849842,2512.2385,30537.084,1141.7416,0.0007611457,12.54717,13.9687805,61271.21,2.0037274,17588.72,2.4811466,43889.0,4.999886,332.49243,22.428036,805.50653,0.10843338,0.014658432,0.04645519,1
000032.bmp,0.00010083833,2501.6838,32139.07,1139.8871,0.0007411366,12.401564,13.972305,58822.82,2.0120008,18470.168,2.4815636,45899.0,4.9998913,339.99258,21.461065,742.5543,0.12112364,0.015123407,0.047327284,1
000033.bmp,0.00010517982,2505.5745,32139.07,1140.572,0.0007480674,12.455193,13.970496,61274.094,2.0038218,17589.547,2.4811466,43889.0,4.999886,332.49243,21.295986,736.17584,0.16672653,0.014996094,0.04746174,1
000034.bmp,0.00010447054,2497.611,31419.926,1139.1686,0.0007295646,12.345479,13.971299,62327.785,2.007752,17359.023,2.4810033,43229.0,4.999884,329.99237,22.770325,817.32367,0.09198494,0.014532875,0.04461183,1
000035.bmp,0.000103095226,2494.1172,30466.04,1138.5509,0.00071769924,12.29741,13.969924,59470.277,2.0039883,18126.074,2.4814267,45224.0,4.9998894,337.49252,23.055195,852.663,0.10145267,0.0143898325,0.04589708,1
000036.bmp,0.00010076632,2486.3774,33663.965,1137.1782,0.0006979627,12.191073,13.971988,59473.72,2.0041041,18127.121,2.4814267,45224.0,4.9998894,337.49252,23.080221,853.69495,0.057484604,0.014782105,0.04383559,1
000037.bmp,0.00011273982,2481.2412,31602.547,1136.264,0.0006860905,12.120625,13.969906,52251.086,2.0042434,20635.691,2.4825907,51479.0,4.9999027,359.993,22.731262,836.5206,0.15873253,0.014309426,0.04579064,1
000038.bmp,9.6370306e-05,2483.988,33663.965,1136.7533,0.0006941254,12.158291,13.972856,65154.65,2.0040185,16545.176,2.48056,41279.0,4.999879,322.4922,23.093878,856.9827,0.03755831,0.0148840975,0.0431984,1
000039.bmp,0.00010997993,2490.0679,28741.947,1137.8335,0.00071321527,12.241751,13.966445,52981.86,2.0040483,20347.104,2.4824686,50764.0,4.9999013,357.49295,24.293446,950.8441,0.11440687,0.013622498,0.04107526,1
000040.bmp,9.933155e-05,2550.1978,32596.617,1148.322,0.00086920237,13.073782,13.973181,86503.234,2.0032263,12452.055,2.477599,31079.0,4.9998393,279.991,18.98755,571.7679,0.14127311,0.016717933,0.053681504,1
000041.bmp,9.98426e-05,2534.9963,35280.938,1145.7035,0.0008302526,12.862351,13.976093,80623.12,2.00342,13362.8125,2.478374,33349.0,4.9998503,289.9913,18.088034,528.0127,0.1661439,0.017252412,0.05623363,1
000042.bmp,0.0001026093,2565.5305,34467.72,1150.9412,0.0009065724,13.287737,13.974912,83478.766,2.0031614,12902.362,2.4779932,32204.0,4.9998446,284.99115,18.036585,518.75574,0.110611804,0.01794146,0.054372463,1
000043.bmp,9.722878e-05,2558.591,33491.62,1149.7585,0.0008960383,13.190819,13.97623,94953.59,2.006246,11377.422,2.4765482,28354.0,4.9998236,267.49057,17.808752,501.53247,0.113997415,0.017960507,0.054500196,1
000044.bmp,9.791551e-05,2561.9219,33133.65,1150.3267,0.0008972895,13.23732,13.976266,94812.55,2.0031435,11359.827,2.4765482,28354.0,4.9998236,267.49057,17.79986,500.20917,0.110995546,0.017864449,0.05227412,1
000045.bmp,9.9026656e-05,2522.7615,34654.773,1143.5797,0.0007942219,12.6927,13.974141,78033.2,2.0069218,13853.781,2.4787416,34514.0,4.999855,294.99146,20.649391,682.1627,0.047380503,0.01640116,0.04880633,1
000046.bmp,9.5209296e-05,2521.7214,37833.39,1143.3986,0.00079844217,12.678301,13.978707,84985.34,2.0035357,12678.375,2.4777977,31639.0,4.999842,282.49106,18.645325,557.7556,0.06399929,0.01788854,0.053741947,1
000047.bmp,0.00010324953,2514.9592,38580.973,1142.2179,0.00077636173,12.584761,13.978374,71679.62,2.0036287,15033.226,2.4796088,37514.0,4.9998665,307.4918,19.148184,585.6434,0.06192906,0.01737254,0.05362847,1
000048.bmp,0.000109876135,2535.7246,28770.453,1145.8293,0.00082152645,12.872462,13.9675455,63157.53,2.0035326,17060.08,2.4808578,42574.0,4.9998827,327.4923,19.832443,622.8568,0.27811423,0.014981357,0.049516547,1
000049.bmp,0.00010488931,2572.9634,29795.262,1152.2029,0.00092140556,13.391701,13.968778,84963.15,2.0030127,12675.064,2.4777977,31639.0,4.999842,282.49106,19.558561,609.81464,0.12930521,0.0162743,0.04922909,1
000050.bmp,9.7580516e-05,2497.2588,35395.42,1139.1063,0.0007220113,12.340629,13.973922,67352.69,2.0077624,16064.108,2.480253,40004.0,4.999875,317.49207,21.855057,767.07904,0.046238415,0.015695907,0.04604179,1
000051.bmp,0.00010814622,2510.7627,28475.879,1141.483,0.0007598259,12.526789,13.967304,59463.156,2.0037482,18123.902,2.4814267,45224.0,4.9998894,337.49252,23.164825,853.7913,0.111319244,0.0141772935,0.04337139,1
000052.bmp,0.0001012525,2500.9788,31125.678,1139.7628,0.0007384407,12.391851,13.972309,57742.688,2.004071,18669.926,2.4816985,46579.0,4.9998927,342.49265,21.31034,731.7763,0.1354587,0.015109329,0.047175676,1
000053.bmp,0.000101278965,2508.8118,31834.002,1141.1407,0.00075302756,12.499854,13.97088,66172.69,2.0037758,16286.689,2.4804077,40639.0,4.999877,319.99213,21.433308,743.1363,0.13828574,0.0150634,0.04832144,1
000054.bmp,0.00010536213,2501.4287,29025.719,1139.8422,0.00074183755,12.398047,13.969443,63393.98,2.011279,17126.041,2.4808578,42574.0,4.9998827,327.4923,22.595718,802.2012,0.14591491,0.014193291,0.04441291,1
000055.bmp,0.00010483337,2487.1892,31034.354,1137.3225,0.000702916,12.202219,13.970502,62210.375,2.0038476,17325.266,2.4810033,43229.0,4.999884,329.99237,22.969639,842.82904,0.11305014,0.014330133,0.044550706,1
000056.bmp,0.000102122714,2485.0554,32596.617,1136.9431,0.00069300196,12.172934,13.970285,57745.98,2.0041852,18670.99,2.4816985,46579.0,4.9998927,342.49265,23.605818,892.8107,0.07007852,0.014512388,0.043366272,1
000057.bmp,0.00010655457,2478.2988,32890.72,1135.7391,0.00068171584,12.080306,13.971884,52354.543,2.0083346,20677.812,2.4825907,51479.0,4.9999027,359.993,22.68985,820.6271,0.13278382,0.0144817075,0.046304423,1
000058.bmp,0.000100414865,2487.273,32302.488,1137.3373,0.0007038063,12.203366,13.97151,57743.254,2.0040905,18670.107,2.4816985,46579.0,4.9998927,342.49265,23.214113,869.02875,0.051092055,0.014738646,0.04463035,1
000059.bmp,0.00011439294,2494.2363,29575.418,1138.572,0.00072323764,12.299049,13.967377,55603.27,2.015948,19615.174,2.482092,48649.0,4.999897,349.9928,23.999681,915.05164,0.09341681,0.013992763,0.041130472,1
000060.bmp,9.8963355e-05,2548.4565,32939.73,1148.0232,0.0008588695,13.049529,13.973068,89827.56,2.0063744,12028.214,2.47719,29974.0,4.999833,274.9908,19.804625,620.05096,0.07482454,0.016538639,0.04957092,1
000061.bmp,0.000100555495,2529.8047,34311.832,1144.8041,0.00081521773,12.790304,13.976012,84148.05,2.0198379,13009.775,2.4779932,32204.0,4.9998446,284.99115,18.447027,539.4313,0.1666131,0.016998997,0.053859387,1
000062.bmp,0.000101863385,2559.0427,36711.793,1149.8356,0.00089405285,13.19712,13.975946,88202.93,2.0062351,12248.065,2.4773962,30524.0,4.999836,277.4909,17.990282,517.10156,0.1000196,0.018096283,0.05484109,1
000063.bmp,9.7670236e-05,2560.734,34841.82,1150.1241,0.00090377615,13.22073,13.976708,91349.945,2.0031579,11790.588,2.47698,29429.0,4.9998302,272.49075,17.934387,501.5816,0.08741893,0.01807855,0.053153314,1
000064.bmp,9.631607e-05,2563.6924,33133.65,1150.6283,0.0009059706,13.26205,13.97636,102349.8,2.0030003,10521.761,2.4756339,26264.0,4.9998097,257.4902,17.787983,500.58893,0.098900855,0.017831957,0.05290752,1
000065.bmp,9.8324745e-05,2516.7476,35340.566,1142.5305,0.0007815229,12.609484,13.974588,74075.64,2.003543,14545.722,2.4792705,36299.0,4.999862,302.49167,20.917366,696.1179,0.036039673,0.016424205,0.04731801,1
000066.bmp,9.39777e-05,2521.556,36354.125,1143.3698,0.0007947719,12.676009,13.978013,83494.47,2.0035381,12904.789,2.4779932,32204.0,4.9998446,284.99115,19.236027,586.9059,0.04217264,0.017454611,0.049615223,1
000067.bmp,0.00010175197,2516.1804,36711.793,1142.4314,0.0007784622,12.601642,13.978577,75323.195,2.0036118,14305.788,2.4790971,35699.0,4.99986,299.9916,19.31123,592.4985,0.036516443,0.017391572,0.052930083,1
000068.bmp,0.00010995358,2536.051,29697.557,1145.8859,0.00082378765,12.876998,13.968996,67324.94,2.0069351,16057.488,2.480253,40004.0,4.999875,317.49207,19.718306,611.5416,0.2548063,0.015305244,0.049785476,1
000069.bmp,0.00010479934,2572.553,29795.262,1152.1333,0.0009182928,13.385956,13.968456,82023.57,2.0030785,13130.18,2.4781852,32774.0,4.9998474,287.49124,19.877922,625.1585,0.12360532,0.016119871,0.051043022,1
000070.bmp,9.982787e-05,2494.623,34179.926,1138.6404,0.0007152207,12.304365,13.973307,65153.426,2.0039809,16544.865,2.48056,41279.0,4.999879,322.4922,22.322218,791.8748,0.04543622,0.015428896,0.04628328,1
000071.bmp,0.000107889944,2507.2466,28750.816,1140.8658,0.0007487713,12.478258,13.966468,59573.71,2.0075963,18158.707,2.4814267,45224.0,4.9998894,337.49252,23.924479,900.4035,0.0973864,0.0139409145,0.04043281,1
000072.bmp,0.00010392025,2500.1467,32444.11,1139.6161,0.0007354444,12.38039,13.972246,58596.703,2.004022,18396.922,2.4815636,45899.0,4.9998913,339.99258,21.387894,730.8352,0.14405076,0.0150467865,0.04948111,1
000073.bmp,0.000103621176,2511.427,31528.898,1141.5994,0.00076115807,12.535959,13.970172,62319.297,2.0074785,17356.658,2.4810033,43229.0,4.999884,329.99237,21.750254,759.17175,0.12425732,0.014989703,0.04663271,1
000074.bmp,0.000108846274,2511.2444,27411.252,1141.5674,0.0007586607,12.533439,13.965949,60466.164,2.0074835,17888.686,2.4812875,44554.0,4.999888,334.9925,22.024391,762.9478,0.23266529,0.01388219,0.045698564,1
000075.bmp,0.000102529164,2477.3542,30674.436,1135.5704,0.0006785331,12.067373,13.971404,59468.773,2.0039375,18125.615,2.4814267,45224.0,4.9998894,337.49252,23.580729,877.6839,0.0929781,0.014043702,0.04250811,1
000076.bmp,0.000109585315,2481.7627,31602.547,1136.3569,0.00068843097,12.127775,13.96897,54504.418,2.0041742,19781.2,2.4822192,49349.0,4.999899,352.49286,24.181656,928.9745,0.092145815,0.014051887,0.04100909,1
000077.bmp,0.00010746216,2477.5623,32890.72,1135.6075,0.0006741091,12.070218,13.97287,49455.426,2.0042396,21802.117,2.4830625,54389.0,4.999908,369.9932,22.701727,820.54816,0.100986354,0.014671638,0.04261548,1
000078.bmp,0.000111756504,2490.4739,32008.33,1137.9054,0.0007056942,12.247328,13.970421,56905.02,2.0040421,18944.21,2.4818316,47264.0,4.999894,344.9927,23.486534,883.8589,0.059196886,0.014519406,0.042343512,1
000079.bmp,0.00010545421,2499.3848,29300.584,1139.4817,0.0007347397,12.369895,13.967787,57116.47,2.0117345,19016.926,2.4818316,47264.0,4.999894,344.9927,24.114265,909.59357,0.06974964,0.013960218,0.039239876,1
000080.bmp,9.6819014e-05,2526.5378,35996.426,1144.2368,0.0008028174,12.745012,13.975488,82037.13,2.0034099,13132.352,2.4781852,32774.0,4.9998474,287.49124,20.428799,648.3987,0.019462474,0.016827434,0.04619235,1
000081.bmp,9.905293e-05,2537.0742,35280.938,1146.0626,0.00084119104,12.891208,13.976438,83488.42,2.003393,12903.8545,2.4779932,32204.0,4.9998446,284.99115,19.1976,578.7878,0.05728803,0.017346162,0.051060434,1
000082.bmp,9.809193e-05,2538.3877,36711.793,1146.2896,0.00083931605,12.909458,13.976228,79381.57,2.0069969,13619.48,2.4785595,33929.0,4.9998527,292.4914,18.825838,560.20184,0.097480804,0.017314386,0.052100115,1
000083.bmp,0.00010372761,2570.6946,34093.582,1151.8182,0.00092877867,13.35995,13.975509,93314.44,2.0089357,11607.63,2.476766,28889.0,4.999827,269.99066,18.799416,549.1687,0.017720705,0.017908657,0.050295275,1
000084.bmp,9.971057e-05,2580.247,33345.184,1153.4342,0.0009439107,13.493726,13.974731,96608.14,2.0029287,11146.299,2.476326,27824.0,4.99982,264.99048,17.727198,487.74472,0.12959702,0.017616117,0.0541391,1
000085.bmp,9.4658964e-05,2496.8567,35395.42,1139.0353,0.0007204262,12.335097,13.976297,72871.57,2.003826,14790.239,2.479441,36904.0,4.9998646,304.99173,21.969704,762.2114,-0.03556518,0.016196834,0.045070827,1
000086.bmp,0.00010693025,2513.052,35683.414,1141.8842,0.00076616637,12.558407,13.975432,67337.53,2.0073106,16060.492,2.480253,40004.0,4.999875,317.49207,20.942327,685.99036,0.036177356,0.016497485,0.048365586,1
000087.bmp,9.9569894e-05,2517.0247,40235.96,1142.579,0.0007887772,12.6133175,13.979562,90110.41,2.0129375,12067.561,2.47719,29974.0,4.999833,274.9908,19.388084,595.33246,-0.022530278,0.017843831,0.049870435,1
000088.bmp,0.000110171066,2534.3713,31012.498,1145.5952,0.0008221381,12.853672,13.971376,71670.26,2.0033672,15031.264,2.4796088,37514.0,4.9998665,307.4918,20.248285,624.6918,0.18225424,0.015608467,0.04480092,1
000089.bmp,0.00010120831,2555.9966,32253.463,1149.3152,0.0008806985,13.154616,13.973072,90204.65,2.0151658,12080.919,2.47719,29974.0,4.999833,274.9908,19.465511,593.3954,0.09344525,0.016684478,0.050585203,1
000090.bmp,9.934793e-05,2489.9568,33359.043,1137.8137,0.00070571527,12.240224,13.972256,63171.92,2.0039892,17063.969,2.4808578,42574.0,4.9998827,327.4923,23.208078,837.58704,0.05054785,0.014812368,0.043131337,1
000091.bmp,0.000105473926,2504.3616,27943.639,1140.3586,0.00074016774,12.43847,13.966361,61388.277,2.0076785,17623.402,2.4811466,43889.0,4.999886,332.49243,24.956429,950.1608,0.06030171,0.013847273,0.036832422,1
000092.bmp,0.000107919346,2497.7864,32444.11,1139.1996,0.0007309667,12.347891,13.9720955,56086.64,2.0040565,19220.904,2.4819627,47954.0,4.9998956,347.49277,21.873983,751.3609,0.13599946,0.014940504,0.043264147,1
000093.bmp,0.000107164546,2519.0847,29948.355,1142.9387,0.00078160764,12.641809,13.969067,60882.62,2.0218036,18016.293,2.4812875,44554.0,4.999888,334.9925,21.664888,741.1621,0.14594191,0.014899878,0.04623132,1
000094.bmp,0.00011990938,2553.4966,25724.303,1148.8875,0.0008663318,13.119755,13.960641,59134.594,2.023159,18572.6,2.4815636,45899.0,4.9998913,339.99258,21.446455,717.7536,0.26627395,0.014334003,0.04425722,1
000095.bmp,9.9338315e-05,2456.6733,32322.098,1131.8546,0.00063353183,11.784949,13.972489,56218.992,2.0089083,19267.438,2.4819627,47954.0,4.9998956,347.49277,24.66006,949.7115,0.06542217,0.013952268,0.041267596,1
000096.bmp,0.00010648195,2473.531,32170.627,1134.8867,0.00067173294,12.015043,13.969426,53307.25,2.0167255,20475.814,2.4824686,50764.0,4.9999013,357.49295,24.87989,968.23773,0.08484107,0.013785151,0.039795063,1
000097.bmp,0.00010920212,2482.4307,32596.617,1136.476,0.00068789965,12.136932,13.973492,61280.83,2.0040421,17591.48,2.4811466,43889.0,4.999886,332.49243,22.816883,814.47516,0.06942086,0.014874675,0.043457642,1
000098.bmp,0.00010383329,2490.0437,33359.043,1137.8292,0.0007057748,12.24142,13.971363,59470.266,2.0039878,18126.07,2.4814267,45224.0,4.9998894,337.49252,23.844004,888.6719,0.032530695,0.014631436,0.041481715,1
000099.bmp,0.00010389438,2500.035,30181.834,1139.5964,0.0007329193,12.378849,13.969212,60358.28,2.0037794,17855.68,2.4812875,44554.0,4.999888,334.9925,24.241108,902.93506,0.054834116,0.014026887,0.039119285,1
000100.bmp,9.5785384e-05,2499.4858,35066.266,1139.4995,0.0007334276,12.371288,13.976019,75327.51,2.0037265,14306.606,2.4790971,35699.0,4.99986,299.9916,21.351944,708.7634,0.043549754,0.015997399,0.044386033,1
000101.bmp,9.7926306e-05,2523.2297,34654.773,1143.6613,0.0007993384,12.699184,13.975931,80763.51,2.0070312,13386.898,2.478374,33349.0,4.9998503,289.9913,19.96462,625.091,0.06109963,0.016816761,0.050799124,1
000102.bmp,9.734687e-05,2529.0405,37459.555,1144.6715,0.0008149851,12.779709,13.977166,83628.44,2.0068755,12926.285,2.4779932,32204.0,4.9998446,284.99115,18.99225,562.8473,0.08247641,0.017432524,0.05191561,1
000103.bmp,0.00010257394,2571.5156,34093.582,1151.9575,0.0009282972,13.371437,13.973916,89813.48,2.0060596,12026.327,2.47719,29974.0,4.999833,274.9908,18.44328,536.4338,0.0825399,0.01786349,0.05301295,1
000104.bmp,9.833075e-05,2580.1333,33345.184,1153.415,0.0009448075,13.492133,13.975365,102346.2,2.00293,10521.392,2.4756339,26264.0,4.9998097,257.4902,18.038427,497.4058,0.0776093,0.017985592,0.051353067,1
000105.bmp,9.909379e-05,2488.8162,33359.043,1137.6113,0.00070028787,12.224558,13.973475,63172.46,2.0040064,17064.113,2.4808578,42574.0,4.9998827,327.4923,22.33397,779.9019,0.06949765,0.015411956,0.04525322,1
000106.bmp,0.00010789371,2512.1619,31528.898,1141.7281,0.00076127937,12.54611,13.970427,60358.586,2.0037897,17855.77,2.4812875,44554.0,4.999888,334.9925,22.665205,792.58264,0.07725055,0.014959124,0.04252689,1
000107.bmp,9.936272e-05,2516.0752,38580.973,1142.4131,0.00078146916,12.600188,13.979802,82037.97,2.0034301,13132.484,2.4781852,32774.0,4.9998474,287.49124,19.164951,584.40735,-0.009062358,0.017933195,0.053698618,1
000108.bmp,0.00010489001,2530.106,32761.316,1144.8563,0.0008118148,12.794484,13.972443,71794.74,2.0069692,15058.29,2.4796088,37514.0,4.9998665,307.4918,19.823807,609.6265,0.1852123,0.015843265,0.049130667,1
000109.bmp,9.946361e-05,2556.8948,32253.463,1149.4688,0.00088511995,13.167147,13.973394,90094.24,2.0125763,12065.3955,2.47719,29974.0,4.999833,274.9908,19.655107,596.5442,0.06688223,0.016744336,0.049923647,1
000110.bmp,0.00010428679,2482.5303,32596.617,1136.4937,0.00068846723,12.138298,13.972355,58600.816,2.0041628,18398.215,2.4815636,45899.0,4.9998913,339.99258,23.060658,828.99664,0.088186435,0.014592645,0.041900747,1
000111.bmp,0.00010972497,2495.8855,30466.04,1138.8636,0.0007178558,12.321733,13.96823,58596.74,2.004023,18396.934,2.4815636,45899.0,4.9998913,339.99258,24.13275,896.5095,0.08846205,0.014169038,0.041083746,1
000112.bmp,0.00010246723,2501.289,31125.678,1139.8175,0.00074054045,12.396124,13.970972,59050.406,2.020032,18543.893,2.4815636,45899.0,4.9998913,339.99258,21.674225,729.046,0.17815927,0.014716869,0.04400369,1
000113.bmp,0.00010418412,2516.4685,29044.676,1142.4818,0.0007761966,12.605624,13.968414,58591.73,2.0038521,18395.361,2.4815636,45899.0,4.9998913,339.99258,21.58962,731.4866,0.19029877,0.01457065,0.04599328,1
000114.bmp,0.000105374216,2569.1208,28793.111,1151.5511,0.0009097905,13.337934,13.966906,77890.09,2.0031188,13827.529,2.4787416,34514.0,4.999855,294.99146,21.115091,689.728,0.09120138,0.015537614,0.04487133,1
000115.bmp,9.987368e-05,2450.0962,32871.11,1130.6637,0.00062532583,11.695463,13.971168,52992.273,2.0044422,20351.104,2.4824686,50764.0,4.9999013,357.49295,25.419016,1019.3517,0.07333636,0.013650899,0.038149223,1
000116.bmp,0.00010468995,2466.1018,31498.387,1133.554,0.00065481476,11.913513,13.970394,50824.35,2.0042381,21214.861,2.4828298,52924.0,4.9999056,364.9931,24.576982,936.1913,0.11898354,0.013708628,0.03940347,1
000117.bmp,9.581897e-05,2486.5425,34813.047,1137.2075,0.0006973938,12.193338,13.973543,66179.42,2.0039797,16288.346,2.4804077,40639.0,4.999877,319.99213,22.682165,811.39355,0.061602313,0.01516656,0.043845505,1
000118.bmp,0.00010335621,2502.67,31125.678,1140.0608,0.00074177416,12.41515,13.970419,65263.31,2.0074832,16573.781,2.48056,41279.0,4.999879,322.4922,22.938326,829.77203,0.07617943,0.014588912,0.04418464,1
000119.bmp,0.00010938968,2518.4326,25223.523,1142.8248,0.000779229,12.632788,13.961413,56078.453,2.003764,19218.1,2.4819627,47954.0,4.9998956,347.49277,22.723259,809.9894,0.26854733,0.013169557,0.04632678,1
000120.bmp,9.8127195e-05,2481.9807,35129.566,1136.3958,0.00069059787,12.130763,13.975826,62218.527,2.00411,17327.537,2.4810033,43229.0,4.999884,329.99237,20.42486,658.6511,0.17921376,0.015760673,0.048489477,1
