000061.bmp,0.000100555495,2529.8047,34311.832,1144.8041,0.00081521773,12.790304,13.976012,1
000062.bmp,0.000101863385,2559.0427,36711.793,1149.8356,0.00089405285,13.19712,13.975946,1
000063.bmp,9.7670236e-05,2560.734,34841.82,1150.1241,0.00090377615,13.22073,13.976708,1
000064.bmp,9.631607e-05,2563.6924,33133.65,1150.6283,0.0009059706,13.26205,13.97636,1
000065.bmp,9.8324745e-05,2516.7476,35340.566,1142.5305,0.0007815229,12.609484,13.974588,1
000066.bmp,9.39777e-05,2521.556,36354.125,1143.3698,0.0007947719,12.676009,13.978013,1
000067.bmp,0.00010175197,2516.1804,36711.793,1142.4314,0.0007784622,12.601642,13.978577,1
000068.bmp,0.00010995358,2536.051,29697.557,1145.8859,0.00082378765,12.876998,13.968996,1
000069.bmp,0.00010479934,2572.553,29795.262,1152.1333,0.0009182928,13.385956,13.968456,1
000070.bmp,9.982787e-05,2494.623,34179.926,1138.6404,0.0007152207,12.304365,13.973307,1
000071.bmp,0.000107889944,2507.2466,28750.816,1140.8658,0.0007487713,12.478258,13.966468,1
000072.bmp,0.00010392025,2500.1467,32444.11,1139.6161,0.0007354444,12.38039,13.972246,1
000073.bmp,0.000103621176,2511.427,31528.898,1141.5994,0.00076115807,12.535959,13.970172,1
000074.bmp,0.000108846274,2511.2444,27411.252,1141.5674,0.0007586607,12.533439,13.965949,1
000075.bmp,0.000102529164,2477.3542,30674.436,1135.5704,0.0006785331,12.067373,13.971404,1
000076.bmp,0.000109585315,2481.7627,31602.547,1136.3569,0.00068843097,12.127775,13.96897,1
000077.bmp,0.00010746216,2477.5623,32890.72,1135.6075,0.0006741091,12.070218,13.97287,1
000078.bmp,0.000111756504,2490.4739,32008.33,1137.9054,0.0007056942,12.247328,13.970421,1
000079.bmp,0.00010545421,2499.3848,29300.584,1139.4817,0.0007347397,12.369895,13.967787,1
000080.bmp,9.6819014e-05,2526.5378,35996.426,1144.2368,0.0008028174,12.745012,13.975488,1
000081.bmp,9.905293e-05,2537.0742,35280.938,1146.0626,0.00084119104,12.891208,13.976438,1
000082.bmp,9.809193e-05,2538.3877,36711.793,1146.2896,0.00083931605,12.909458,13.976228,1
000083.bmp,0.00010372761,2570.6946,34093.582,1151.8182,0.00092877867,13.35995,13.975509,1
000084.bmp,9.971057e-05,2580.247,33345.184,1153.4342,0.0009439107,13.493726,13.974731,1
000085.bmp,9.4658964e-05,2496.8567,35395.42,1139.0353,0.0007204262,12.335097,13.976297,1
000086.bmp,0.00010693025,2513.052,35683.414,1141.8842,0.00076616637,12.558407,13.975432,1
000087.bmp,9.9569894e-05,2517.0247,40235.96,1142.579,0.0007887772,12.6133175,13.979562,1
000088.bmp,0.000110171066,2534.3713,31012.498,1145.5952,0.0008221381,12.853672,13.971376,1
000089.bmp,0.00010120831,2555.9966,32253.463,1149.3152,0.0008806985,13.154616,13.973072,1
000090.bmp,9.934793e-05,2489.9568,33359.043,1137.8137,0.00070571527,12.240224,13.972256,1
000091.bmp,0.000105473926,2504.3616,27943.639,1140.3586,0.00074016774,12.43847,13.966361,1
000092.bmp,0.000107919346,2497.7864,32444.11,1139.1996,0.0007309667,12.347891,13.9720955,1
000093.bmp,0.000107164546,2519.0847,29948.355,1142.9387,0.00078160764,12.641809,13.969067,1
000094.bmp,0.00011990938,2553.4966,25724.303,1148.8875,0.0008663318,13.119755,13.960641,1
000095.bmp,9.9338315e-05,2456.6733,32322.098,1131.8546,0.00063353183,11.784949,13.972489,1
000096.bmp,0.00010648195,2473.531,32170.627,1134.8867,0.00067173294,12.015043,13.969426,1
000097.bmp,0.00010920212,2482.4307,32596.617,1136.476,0.00068789965,12.136932,13.973492,1
000098.bmp,0.00010383329,2490.0437,33359.043,1137.8292,0.0007057748,12.24142,13.971363,1
000099.bmp,0.00010389438,2500.035,30181.834,1139.5964,0.0007329193,12.378849,13.969212,1
000100.bmp,9.5785384e-05,2499.4858,35066.266,1139.4995,0.0007334276,12.371288,13.976019,1
000101.bmp,9.7926306e-05,2523.2297,34654.773,1143.6613,0.0007993384,12.699184,13.975931,1
000102.bmp,9.734687e-05,2529.0405,37459.555,1144.6715,0.0008149851,12.779709,13.977166,1
000103.bmp,0.00010257394,2571.5156,34093.582,1151.9575,0.0009282972,13.371437,13.973916,1
000104.bmp,9.833075e-05,2580.1333,33345.184,1153.415,0.0009448075,13.492133,13.975365,1
000105.bmp,9.909379e-05,2488.8162,33359.043,1137.6113,0.00070028787,12.224558,13.973475,1
000106.bmp,0.00010789371,2512.1619,31528.898,1141.7281,0.00076127937,12.54611,13.970427,1
000107.bmp,9.936272e-05,2516.0752,38580.973,1142.4131,0.00078146916,12.600188,13.979802,1
000108.bmp,0.00010489001,2530.106,32761.316,1144.8563,0.0008118148,12.794484,13.972443,1
000109.bmp,9.946361e-05,2556.8948,32253.463,1149.4688,0.00088511995,13.167147,13.973394,1
000110.bmp,0.00010428679,2482.5303,32596.617,1136.4937,0.00068846723,12.138298,13.972355,1
000111.bmp,0.00010972497,2495.8855,30466.04,1138.8636,0.0007178558,12.321733,13.96823,1
000112.bmp,0.00010246723,2501.289,31125.678,1139.8175,0.00074054045,12.396124,13.970972,1
000113.bmp,0.00010418412,2516.4685,29044.676,1142.4818,0.0007761966,12.605624,13.968414,1
000114.bmp,0.000105374216,2569.1208,28793.111,1151.5511,0.0009097905,13.337934,13.966906,1
000115.bmp,9.987368e-05,2450.0962,32871.11,1130.6637,0.00062532583,11.695463,13.971168,1
000116.bmp,0.00010468995,2466.1018,31498.387,1133.554,0.00065481476,11.913513,13.970394,1
000117.bmp,9.581897e-05,2486.5425,34813.047,1137.2075,0.0006973938,12.193338,13.973543,1
000118.bmp,0.00010335621,2502.67,31125.678,1140.0608,0.00074177416,12.41515,13.970419,1
000119.bmp,0.00010938968,2518.4326,25223.523,1142.8248,0.000779229,12.632788,13.961413,1
000120.bmp,9.8127195e-05,2481.9807,35129.566,1136.3958,0.00069059787,12.130763,13.975826,1
000121.bmp,9.623404e-05,2501.587,36369.027,1139.87,0.000738065,12.400228,13.976742,1
000122.bmp,9.73976e-05,2529.2808,34311.832,1144.7131,0.00081325194,12.783038,13.976088,1
000123.bmp,0.00010048711,2549.6477,31443.465,1148.2277,0.00086243777,13.066118,13.972121,1
000124.bmp,0.000104909996,2588.6433,31343.17,1154.8475,0.0009642148,13.611519,13.971735,1
000125.bmp,9.817325e-05,2489.6917,32008.33,1137.7667,0.00070137397,12.236584,13.97317,1
000126.bmp,0.000107394764,2505.168,29897.596,1140.5005,0.00073331414,12.449589,13.96696,1
000127.bmp,0.00010287713,2515.9236,36711.793,1142.3865,0.00078174996,12.598091,13.978068,1
000128.bmp,0.00010364724,2524.6216,33090.69,1143.9036,0.0007980201,12.718462,13.974231,1
000129.bmp,0.00010178766,2564.7659,33133.65,1150.811,0.000903649,13.277052,13.972849,1
000130.bmp,0.00010007986,2459.8958,33306.47,1132.4364,0.00063900393,11.828854,13.972441,1
000131.bmp,0.0001037595,2489.727,31034.354,1137.773,0.000700893,12.237068,13.9686985,1
000132.bmp,0.00010677722,2507.4473,30831.398,1140.9011,0.00075609266,12.481028,13.969452,1
000133.bmp,0.00010903224,2521.9338,28760.297,1143.4355,0.00078506616,12.68124,13.967238,1
000134.bmp,0.0001060166,2560.2056,29427.436,1150.034,0.0008839512,13.213354,13.968827,1
000135.bmp,0.00010187096,2456.4429,32322.098,1131.8129,0.00063751446,11.781811,13.970011,1
000136.bmp,0.000106788,2468.2,30337.691,1133.9309,0.00066229916,11.942166,13.970016,1
000137.bmp,9.77211e-05,2487.6375,33359.043,1137.4021,0.00069998356,12.208373,13.972473,1
000138.bmp,0.00010637558,2503.2986,29025.719,1140.1715,0.00074180984,12.423817,13.967226,1
000139.bmp,0.00012286045,2564.9924,27002.352,1150.8496,0.0008941062,13.280218,13.964745,1
000140.bmp,0.00010067698,2478.748,31602.547,1135.8193,0.00068384054,12.086462,13.971247,1
000141.bmp,0.00010316508,2494.4202,35724.555,1138.6045,0.0007141091,12.301576,13.974793,1
000142.bmp,9.63398e-05,2515.7646,35340.566,1142.3588,0.0007790543,12.595894,13.975809,1
000143.bmp,9.960625e-05,2528.2354,34311.832,1144.5316,0.0008101693,12.768542,13.97543,1
000144.bmp,0.00011025594,2587.872,32970.92,1154.718,0.0009607782,13.60069,13.971483,1
000145.bmp,0.000102126214,2473.3013,32170.627,1134.8456,0.00066802744,12.011901,13.972377,1
000146.bmp,0.00011170797,2499.3184,29300.584,1139.47,0.00072497904,12.368982,13.96728,1
000147.bmp,0.00010748848,2512.9282,34078.613,1141.8624,0.0007718836,12.556695,13.974403,1
000148.bmp,0.000102278944,2526.6,33090.69,1144.2476,0.000804147,12.745876,13.9735775,1
000149.bmp,9.698679e-05,2573.5286,32417.584,1152.2986,0.0009275456,13.399612,13.971777,1
000150.bmp,0.000100580764,2459.808,32047.553,1132.4205,0.00064186443,11.827658,13.970392,1
000151.bmp,0.00010680673,2483.8777,32596.617,1136.7336,0.0006908775,12.1567745,13.97125,1
000152.bmp,0.00010585872,2510.9805,30537.084,1141.5211,0.00076391106,12.529796,13.969382,1
000153.bmp,0.00010300252,2516.4788,31223.764,1142.4835,0.00077647384,12.605766,13.970461,1
000154.bmp,0.000102819504,2554.5198,31113.908,1149.0626,0.00087599707,13.134021,13.970394,1
000155.bmp,9.9080804e-05,2442.327,35830.34,1129.2513,0.0006074457,11.589964,13.974992,1
000156.bmp,0.000107046384,2480.3313,31602.547,1136.1018,0.0006851787,12.108153,13.970923,1
000157.bmp,0.00010296348,2495.997,32749.117,1138.8834,0.00071699324,12.323267,13.970242,1
000158.bmp,0.00011332282,2534.675,25121.781,1145.6478,0.00081436255,12.85789,13.95925,1
000159.bmp,0.000108126485,2560.9006,29427.436,1150.1526,0.0008883578,13.22306,13.966258,1
000160.bmp,0.000104861945,2460.272,30869.371,1132.5043,0.0006429174,11.833981,13.972101,1
000161.bmp,9.898763e-05,2483.3794,35129.566,1136.6449,0.0006868568,12.1499405,13.973382,1
000162.bmp,9.624029e-05,2504.306,34737.08,1140.3489,0.00074185664,12.437702,13.975292,1
000163.bmp,9.961856e-05,2533.9563,33968.86,1145.5234,0.0008215164,12.847912,13.9734955,1
000164.bmp,0.000106457606,2547.9363,29086.803,1147.9338,0.00085579767,13.042284,13.969331,1
000165.bmp,9.949228e-05,2457.3435,34654.773,1131.9757,0.0006324765,11.794079,13.972459,1
000166.bmp,0.0001041864,2501.2969,30181.834,1139.819,0.000730934,12.3962345,13.967193,1
000167.bmp,0.00010658652,2509.105,32913.34,1141.1921,0.0007591901,12.5039015,13.971963,1
000168.bmp,9.927931e-05,2518.4155,34997.684,1142.8219,0.0007811584,12.632551,13.976382,1
000169.bmp,0.00011151719,2572.7363,31223.764,1152.1643,0.00091861293,13.388521,13.9704685,1
000170.bmp,0.000101999285,2446.1912,35536.484,1129.9546,0.0006134033,11.642408,13.974097,1
000171.bmp,0.00010404682,2479.1921,33968.86,1135.8986,0.0006817526,12.092544,13.974268,1
000172.bmp,0.00010408652,2516.0413,31223.764,1142.4071,0.0007780134,12.599719,13.969887,1
000173.bmp,0.00010286856,2515.8855,31223.764,1142.3799,0.0007717474,12.597566,13.970466,1
000174.bmp,0.000104291874,2561.2349,31910.271,1150.2096,0.0008955762,13.227726,13.9710245,1
000175.bmp,0.00010057042,2455.2993,32322.098,1131.6062,0.0006352755,11.766241,13.97203,1
000176.bmp,0.000109985005,2494.6438,29575.418,1138.644,0.0007161463,12.304653,13.968079,1
000177.bmp,0.00010879119,2501.4011,31125.678,1139.8373,0.00073427154,12.397668,13.969068,1
000178.bmp,0.000118590506,2553.352,25724.303,1148.8627,0.0008650731,13.117741,13.960942,1
000179.bmp,0.00010701194,2547.5894,31443.465,1147.8743,0.00085655425,13.037452,13.970858,1
001620.bmp,0.00013354493,2802.9011,23105.67,1188.8206,0.0014692575,16.670122,13.954632,10
001621.bmp,0.00015915613,2783.6523,22573.37,1185.9253,0.0014175556,16.392042,13.938806,10
001622.bmp,0.00015763739,2757.4463,22465.803,1181.9358,0.0013365702,16.014286,13.935324,10
001623.bmp,0.00013686898,2770.3215,22089.223,1183.9028,0.0013694318,16.199755,13.9434,10
001624.bmp,0.0001577178,2767.9802,23361.87,1183.5461,0.0013640013,16.166008,13.943014,10
001625.bmp,0.00017666213,2867.4202,27925.895,1198.314,0.0016676937,17.605402,13.960984,10
001626.bmp,0.00014583452,2868.8687,27925.895,1198.5234,0.0016745388,17.62645,13.960236,10
001627.bmp,0.00014548091,2887.0894,26825.45,1201.1449,0.0017371144,17.891346,13.960279,10
001628.bmp,0.00016761308,2889.5469,23130.018,1201.4966,0.0017394547,17.927094,13.94556,10
001629.bmp,0.00016570109,2895.8396,26274.969,1202.395,0.0017624059,18.018654,13.948234,10
001630.bmp,0.00017220435,2743.0525,18124.49,1179.7208,0.0013095244,15.807243,13.919937,10
001631.bmp,0.00017499663,2745.988,17333.736,1180.174,0.0013226689,15.8494425,13.919707,10
001632.bmp,0.00017638522,2733.0042,18421.994,1178.1643,0.0012726525,15.662908,13.930227,10
001633.bmp,0.00016334816,2681.0244,18594.666,1169.9778,0.0011467651,14.919146,13.932191,10
001634.bmp,0.00015745187,2661.9402,18645.02,1166.9141,0.0010987455,14.647407,13.934303,10
001635.bmp,0.00014868144,2594.1292,19729.238,1155.7675,0.0009470999,13.688584,13.939552,10
001636.bmp,0.00014210735,2612.7554,19016.54,1158.8704,0.0009861548,13.950834,13.938431,10
001637.bmp,0.00014205229,2622.8037,18540.953,1160.5312,0.0010004101,14.092675,13.9399185,10
001638.bmp,0.00013787676,2626.4524,18540.953,1161.1321,0.0010173614,14.144239,13.93667,10
001639.bmp,0.00015836598,2639.623,16827.895,1163.291,0.0010432639,14.330644,13.923446,10
001640.bmp,0.00015445495,2799.816,22178.898,1188.3585,0.0014615329,16.625519,13.950948,10
001641.bmp,0.0001466951,2797.6582,21784.266,1188.0349,0.0014502115,16.59433,13.937836,10
001642.bmp,0.00015615657,2755.5793,21646.965,1181.6494,0.0013354123,15.9874115,13.934992,10
001643.bmp,0.00014607556,2787.2966,23519.502,1186.4757,0.0014262068,16.444653,13.944624,10
001644.bmp,0.00017053694,2816.1829,23693.703,1190.8013,0.0015102555,16.862278,13.948239,10
001645.bmp,0.00013325331,2848.9675,26928.645,1195.6315,0.0016079629,17.33746,13.958518,10
001646.bmp,0.00013929766,2846.086,23887.23,1195.2103,0.001596056,17.295647,13.956771,10
001647.bmp,0.00014115866,2883.857,26825.45,1200.6816,0.0017296191,17.84433,13.958651,10
001648.bmp,0.00016886227,2885.3887,24863.48,1200.9012,0.0017244217,17.866608,13.941635,10
001649.bmp,0.00016110639,2865.3748,23616.854,1198.0178,0.0016652059,17.575687,13.925235,10
001650.bmp,0.00017944601,2701.9475,15790.475,1173.3005,0.0012104705,15.217916,13.903735,10
001651.bmp,0.0001770759,2726.7373,16298.309,1177.1895,0.0012698864,15.572977,13.911194,10
001652.bmp,0.000175426,2730.033,18719.342,1177.7025,0.0012760777,15.62026,13.927851,10
001653.bmp,0.00016128337,2690.588,18818.424,1171.5012,0.001172184,15.0556,13.936774,10
001654.bmp,0.00014587062,2692.8762,19630.98,1171.8645,0.0011796267,15.088277,13.940037,10
001655.bmp,0.00013450344,2588.337,19966.639,1154.7961,0.00093199115,13.607218,13.944564,10
001656.bmp,0.00014076415,2608.0676,19254.193,1158.0924,0.00097524724,13.884746,13.941872,10
001657.bmp,0.00014468457,2621.678,18540.953,1160.3456,0.0009990627,14.07677,13.939548,10
001658.bmp,0.00014152081,2618.3518,18778.793,1159.7965,0.0009965381,14.0297985,13.939054,10
001659.bmp,0.00014691944,2609.4446,17955.562,1158.3212,0.0009751971,13.904152,13.926871,10
001660.bmp,0.00015863372,2803.786,24129.096,1188.953,0.001471937,16.682917,13.948875,10
001661.bmp,0.00014786216,2802.2153,21784.266,1188.718,0.0014687125,16.660208,13.938908,10
001662.bmp,0.00015979944,2758.322,20549.914,1182.0701,0.0013389651,16.026892,13.93333,10
001663.bmp,0.00016897825,2796.69,23105.67,1187.8895,0.0014544682,16.580338,13.945826,10
001664.bmp,0.00016577015,2853.1804,28475.879,1196.2462,0.0016226256,17.398605,13.959144,10
001665.bmp,0.00013537492,2848.4475,23887.23,1195.5555,0.0016140412,17.329912,13.9542465,10
001666.bmp,0.00012709862,2830.9692,23258.152,1192.9901,0.0015566597,17.076443,13.955041,10
001667.bmp,0.00013993628,2878.532,29064.986,1199.9167,0.0017135368,17.7669,13.957082,10
001668.bmp,0.00016716286,2879.1904,23616.854,1200.0115,0.0017073393,17.776476,13.9376335,10
001669.bmp,0.00014927777,2820.0437,20599.324,1191.3744,0.0015237638,16.918173,13.918777,10
001670.bmp,0.00016093685,2655.25,14778.714,1165.8325,0.0010815732,14.552332,13.90329,10
001671.bmp,0.00017335049,2712.515,15543.993,1174.9646,0.0012343791,15.369133,13.907367,10
001672.bmp,0.00017906787,2727.2988,18719.342,1177.2769,0.0012661918,15.581031,13.926071,10
001673.bmp,0.00015590165,2704.0415,19057.52,1173.6311,0.0012020048,15.247866,13.94095,10
001674.bmp,0.00015775603,2731.7925,16298.309,1177.9761,0.0012854994,15.645515,13.925526,10
001675.bmp,0.00013111114,2617.8066,18355.896,1159.7064,0.0009991442,14.022105,13.936916,10
001676.bmp,0.0001491729,2619.4172,19226.238,1159.9725,0.0010001351,14.044843,13.940996,10
001677.bmp,0.0001428267,2617.7932,18355.896,1159.7042,0.0010001534,14.0219145,13.938623,10
001678.bmp,0.00014215424,2612.9187,18355.896,1158.8975,0.0009849689,13.9531355,13.935525,10
001679.bmp,0.0001542726,2612.2417,16787.363,1158.7853,0.000980009,13.943587,13.922032,10
001680.bmp,0.00016121984,2816.964,24806.074,1190.9174,0.0015132015,16.873587,13.943286,10
001681.bmp,0.00014840614,2804.333,22691.682,1189.0348,0.0014766159,16.690826,13.940819,10
001682.bmp,0.00015522713,2759.0835,20549.914,1182.1866,0.0013477878,16.037853,13.932423,10
001683.bmp,0.00017203897,2807.0293,24129.096,1189.4377,0.0014790922,16.729824,13.947202,10
001684.bmp,0.00014684512,2877.9216,29653.936,1199.829,0.0017026317,17.758026,13.968812,10
001685.bmp,0.00014398832,2828.9639,20994.488,1192.6942,0.0015618411,17.047384,13.947915,10
001686.bmp,0.00014138091,2822.6692,21389.467,1191.7635,0.0015353449,16.956194,13.951524,10
001687.bmp,0.00015271589,2873.2378,27375.754,1199.1543,0.0016919343,17.689941,13.955644,10
001688.bmp,0.00016896447,2868.8027,22507.635,1198.5139,0.0016705313,17.62549,13.931443,10
001689.bmp,0.00014655603,2785.2546,20203.957,1186.1675,0.0014199592,16.415169,13.923749,10
001690.bmp,0.00015462453,2625.1812,15827.432,1160.9229,0.0010149124,14.126269,13.912887,10
001691.bmp,0.00016429684,2694.8633,14790.07,1172.1797,0.0011842126,15.116662,13.904621,10
001692.bmp,0.0001788682,2723.9617,18196.316,1176.7566,0.0012640002,15.533166,13.925487,10
001693.bmp,0.00016468106,2715.8208,19313.592,1175.4833,0.001238031,15.416482,13.941332,10
001694.bmp,0.0001633026,2784.1484,14726.185,1186.0002,0.0014234417,16.3992,13.916576,10
001695.bmp,0.00014062664,2653.1162,16036.783,1165.4867,0.0010820657,14.522027,13.924792,10
001696.bmp,0.0001533305,2643.2197,18944.504,1163.8778,0.0010534974,14.381616,13.936223,10
001697.bmp,0.00014067568,2615.3792,18355.896,1159.3049,0.0009902687,13.987844,13.937749,10
001698.bmp,0.00014316059,2613.891,17356.455,1159.0586,0.0009841694,13.966853,13.930401,10
001699.bmp,0.00015096783,2610.9092,16455.139,1158.5642,0.0009764309,13.924801,13.919705,10
001700.bmp,0.00015591453,2867.5608,25896.406,1198.3342,0.0016810952,17.607445,13.957007,10
001701.bmp,0.00014958504,2860.6921,26412.605,1197.3389,0.0016401177,17.507671,13.9611435,10
001702.bmp,0.00015647727,2774.0496,19206.67,1184.4698,0.0013969905,16.253504,13.92668,10
001703.bmp,0.00017187679,2806.4841,24129.096,1189.3563,0.0014812617,16.721937,13.943126,10
001704.bmp,0.00013261159,2922.895,38356.71,1206.2247,0.0018714116,18.412638,13.975221,10
001705.bmp,0.00018091251,2706.286,15790.475,1173.9849,0.0012130924,15.279972,13.906129,10
001706.bmp,0.00014769754,2793.6006,19511.55,1187.4254,0.0014506173,16.5357,13.943788,10
001707.bmp,0.00013931615,2855.8152,23427.553,1196.63,0.0016420176,17.436853,13.952431,10
001708.bmp,0.00018047955,2835.0303,22386.533,1193.5883,0.0015617979,17.13531,13.92562,10
001709.bmp,0.00013864237,2750.2986,20895.715,1180.838,0.0013114075,15.911431,13.9350605,10
001710.bmp,0.00013932363,2600.5166,19491.758,1156.8351,0.0009577412,13.778414,13.9401865,10
001711.bmp,0.00015578947,2653.8916,15816.409,1165.6124,0.0010817276,14.533037,13.911952,10
001712.bmp,0.00017255056,2712.7637,17250.18,1175.0037,0.0012316016,15.372698,13.9243555,10
001713.bmp,0.00014999868,2771.8997,17528.975,1184.1431,0.0013894206,16.222506,13.932338,10
001714.bmp,0.00017310634,2900.7236,24346.734,1203.0903,0.0017807856,18.089737,13.938751,10
001715.bmp,0.0001630887,2737.466,18421.994,1178.8564,0.0012937834,15.726976,13.929219,10
001716.bmp,0.0001369466,2684.7156,18594.666,1170.5667,0.0011505251,14.971787,13.934863,10
001717.bmp,0.00014709047,2612.4458,17955.562,1158.8191,0.0009820735,13.946466,13.9348545,10
001718.bmp,0.00014584546,2630.805,17053.648,1161.8473,0.0010222023,14.205795,13.925877,10
001719.bmp,0.00016464837,2672.0923,18384.816,1168.5477,0.0011262579,14.791866,13.930437,10
