000012.bmp,0.00010329821,2504.9287,32139.07,1140.4584,0.00074844074,12.446287,13.971866,57849.676,2.0079067,18705.66,2.4816985,46579.0,4.9998927,342.49265,0.0003337869612834425,199.60889474122698,0.7651422349981861,424.9763535660604,0.08426312859083517,211.68054411890074,1500.2965195230117,7.30374516961327,11.928995144588598,0.00019223827295357002,4.857858405740222,-0.13652399823034922,0.9022807619976829,1
000013.bmp,0.00010255619,2504.2036,32139.07,1140.3308,0.0007456903,12.436291,13.970165,63280.66,2.0075612,17094.385,2.4808578,42574.0,4.9998827,327.4923,0.00031307812389504467,224.86232569730763,0.7489176811171547,447.8841473692619,0.08004459839894217,211.9966160283883,1566.6742637797306,7.324002536800911,12.02132705495978,0.00018091646611062136,4.94031579817909,-0.1301913037435984,0.8945244540121139,1
000014.bmp,0.00010163118,2500.1243,31125.678,1139.6122,0.00073880464,12.380079,13.971535,65265.703,2.007557,16574.389,2.48056,41279.0,4.999879,322.4922,0.0002954775322881588,246.27017510675643,0.7191282893403701,438.36052517287317,0.07569920481699757,213.73210218686066,1507.1719255847202,7.3008926951800595,12.069357908416329,0.0001702764647502877,5.0061521066974635,-0.11943512345582595,0.8780083949368377,1
000015.bmp,9.9225595e-05,2486.916,32302.488,1137.2739,0.00070447667,12.198468,13.970764,57861.426,2.0083146,18709.459,2.4816985,46579.0,4.9998927,342.49265,0.00029212953091661343,247.7127526989429,0.7382344890506228,473.1849578913866,0.07658846119484945,220.28342000434,1645.0270788666076,7.354028898283826,12.115395952864139,0.00016911153881761618,5.010259947965038,-0.12684186601003014,0.8914578846251209,1
000016.bmp,0.00010518501,2488.6785,31034.354,1137.5869,0.00069925946,12.222667,13.970919,60367.008,2.0040693,17858.262,2.4812875,44554.0,4.999888,334.9925,0.00030545223564356684,231.51848524009546,0.74997347782535,463.20334623795134,0.07887771013691644,219.55725784107818,1621.2948997117128,7.333895074459374,12.055927700129669,0.00016844045706707094,4.963503899408683,-0.1289668192283229,0.893439783730385,1
000017.bmp,0.00011262486,2485.11,30124.988,1136.9529,0.00069388136,12.173683,13.968122,50822.984,2.0041842,21214.291,2.4828298,52924.0,4.9999056,364.9931,0.0002786200082800053,249.9570887696463,0.759249088688705,519.1314801372023,0.07602204462591758,221.1181084198106,1826.5688317791537,7.4256975300052765,12.172419033688916,0.00015219025744538027,5.014941212507039,-0.1354801960287477,0.9047615673847067,1
000018.bmp,0.00010977509,2482.5283,32596.617,1136.4934,0.0006869257,12.138271,13.972472,62465.344,2.012306,17398.396,2.4810033,43229.0,4.999884,329.99237,0.00029562774594617226,265.30240947981895,0.7076424149627043,453.628899110367,0.07376793918109964,222.2409988413727,1549.213186961635,7.299817773779803,12.104793214649378,0.00014849944026096553,5.058429001491167,-0.1166796845214742,0.8741958873406963,1
000019.bmp,0.00011047332,2487.5645,29007.984,1137.3892,0.00070900144,12.20737,13.965638,48887.336,2.008295,22143.46,2.4831765,55129.0,4.9999094,372.49326,0.0002526522206201402,277.30341092713434,0.7519659473201503,558.8454210266827,0.07152727941067465,219.72040535487326,1958.078273179588,7.488389653572522,12.299990864864515,0.0001464510818145817,5.089920006661557,-0.1346113168780767,0.9057350832916821,1
000020.bmp,0.00010140154,2545.0837,30378.594,1147.4436,0.00085349503,13.002573,13.972641,83484.14,2.0032904,12903.193,2.4779932,32204.0,4.9998446,284.99115,0.0004118747527431521,145.37149856721587,0.7902647360032008,346.58390899608776,0.09984772723561781,193.8623562129937,1240.964137417137,7.1633993821806445,11.604713934658626,0.000252410759638549,4.634302450723487,-0.14311958813755718,0.905495907430437,1
000021.bmp,9.935218e-05,2547.3008,32939.73,1147.8247,0.000860444,13.033433,13.973743,83744.72,2.0097885,12945.048,2.4779932,32204.0,4.9998446,284.99115,0.0004426052312867085,138.01562391015403,0.7899982529758423,328.73194329489934,0.10035814073400098,192.92770361712599,1176.9121492694394,7.12631775281581,11.53077874903248,0.00026605751662451014,4.59627488173887,-0.143761227137128,0.9052286027220873,1
000022.bmp,0.000100979305,2564.0532,36320.06,1150.6897,0.00090721314,13.267093,13.976402,95086.26,2.0091717,11394.013,2.4765482,28354.0,4.9998236,267.49057,0.0004978735458245283,133.4274613080476,0.75698764661169,274.6164517444113,0.1026147415204536,186.17622372744745,965.0383456695945,6.975944923912865,11.365296395923567,0.00027466251716694865,4.570471622556395,-0.12973965583796973,0.8815068510922096,1
000023.bmp,9.97894e-05,2558.439,33491.62,1149.7325,0.0008918308,13.188694,13.974833,93872.96,2.0214534,11679.958,2.476766,28889.0,4.999827,269.99066,0.00044882929142953673,142.42118585409042,0.7642821910032522,302.0291620953258,0.09741208255344781,188.3552150580864,1065.6954625272228,7.053778966136537,11.486373462631155,0.0002647569262064164,4.614590854888476,-0.13261610053501746,0.8881846852651759,1
000024.bmp,0.00010124849,2562.2456,33133.65,1150.3818,0.00090473524,13.241841,13.974068,88199.52,2.0061576,12247.593,2.4773962,30524.0,4.999836,277.4909,0.00043820381039509274,150.005254752697,0.7553893753826793,306.57294201375,0.09689812284221125,186.8360413986453,1076.2865133022951,7.059628634301553,11.524032475202013,0.00025345158761558984,4.656587809081051,-0.12954191071980584,0.8849979934309896,1
000025.bmp,9.645441e-05,2533.5273,33968.86,1145.4492,0.0008202276,12.841955,13.973618,86509.805,2.0033784,12453.0,2.477599,31079.0,4.9998393,279.991,0.00039679194642446887,168.30797302219602,0.7589433219748614,349.08823687008316,0.091024311917757,198.66210029295058,1228.0449744581201,7.145033278149823,11.678503278004008,0.0002359046922871809,4.737233505676647,-0.13037445251783766,0.8889156481672864,1
000026.bmp,9.632676e-05,2524.1963,37833.39,1143.8296,0.00080370426,12.712572,13.978497,83490.43,2.0034413,12904.166,2.4779932,32204.0,4.9998446,284.99115,0.0004545968869760311,156.61851529562432,0.7356213224156811,296.27026221091637,0.09315609616126831,202.748899618893,1028.4625335480432,7.01918626437625,11.518546817887998,0.00024128502496317383,4.686224218961598,-0.12186539483719322,0.8721331753213705,1
000027.bmp,0.00010116421,2513.5432,37069.434,1141.9701,0.0007750628,12.565193,13.97886,77905.93,2.0035262,13830.342,2.4787416,34514.0,4.999855,294.99146,0.0004260561272795065,172.0398711656798,0.7195733911049909,306.7563459079247,0.08976295072120158,207.61989588822928,1054.9855124660135,7.041717303641398,11.595534483220444,0.00021562013130961788,4.751688314981037,-0.11734287357420624,0.8653167577224166,1
000028.bmp,0.000107911386,2535.24,28770.453,1145.7456,0.0008184054,12.865733,13.965484,66384.5,2.010435,16340.816,2.4804077,40639.0,4.999877,319.99213,0.00033146127376582746,173.7574598742947,0.8105342941798981,458.63667647185594,0.08962802817537105,197.9466861902474,1660.7892460131297,7.376843111680705,11.906954277316082,0.00021212953227774215,4.760645592916633,-0.15483891076594566,0.9247266000989489,1
000029.bmp,0.000109370405,2566.3293,30124.988,1151.077,0.00091100996,13.2989025,13.9685335,72847.06,2.003152,14785.264,2.479441,36904.0,4.9998646,304.99173,0.0003766901292785111,178.3709458942355,0.7563223830964079,366.24741841401874,0.08965465638140713,185.08635055160738,1286.6187277618392,7.189232475095225,11.747264439460471,0.00021773088309582202,4.7795525583548,-0.13174707966809335,0.8922000810651719,1
000030.bmp,9.410484e-05,2496.9172,35395.42,1139.046,0.00072232523,12.33593,13.974548,72871.54,2.003825,14790.232,2.479441,36904.0,4.9998646,304.99173,0.00034773146872553993,215.20726072311516,0.7266544304117493,393.6415516238785,0.08063556411374459,215.41048235612095,1359.3589457724047,7.208986120444652,11.890984297605357,0.00019524572720339774,4.911703041640477,-0.12069195128094408,0.8776756273558677,1
000031.bmp,0.00010849842,2512.2385,30537.084,1141.7416,0.0007611457,12.54717,13.9687805,61271.21,2.0037274,17588.72,2.4811466,43889.0,4.999886,332.49243,0.000318132961824276,203.73489679401231,0.7752621152728745,453.25412547484075,0.08307221096398931,208.16988869524616,1609.2816051053414,7.342349681531302,11.980434528618977,0.00018546080348787116,4.8716328138193,-0.13889683052883858,0.9062863475908014,1
000032.bmp,0.00010083833,2501.6838,32139.07,1139.8871,0.0007411366,12.401564,13.972305,58822.82,2.0120008,18470.168,2.4815636,45899.0,4.9998913,339.99258,0.0003315989158934521,200.96821561221245,0.7633779335088839,424.66740447481106,0.0832140686046076,213.0899015118343,1497.7014022870244,7.303940974626559,11.939934339667213,0.00019470082358924277,4.862462555138135,-0.1351758220328839,0.9006259858982019,1
000033.bmp,0.00010517982,2505.5745,32139.07,1140.572,0.0007480674,12.455193,13.970496,61274.094,2.0038218,17589.547,2.4811466,43889.0,4.999886,332.49243,0.00031657548464356783,220.9486540887144,0.7499255994555826,441.73772120125295,0.0796645482365003,211.11991707967795,1546.0022307163017,7.316082218560177,12.005683401219066,0.0001795836719894182,4.9283213243819715,-0.1301658930916819,0.8941873628807697,1
000034.bmp,0.00010447054,2497.611,31419.926,1139.1686,0.0007295646,12.345479,13.971299,62327.785,2.007752,17359.023,2.4810033,43229.0,4.999884,329.99237,0.0002939796896953845,245.90454100048822,0.7251163618515617,447.3040727750881,0.07539739711513017,214.89545168543464,1543.3117500998578,7.321294033454814,12.08485919900969,0.00016624293663376147,5.005006181688339,-0.12208122730851598,0.8831176480274668,1
000035.bmp,0.000103095226,2494.1172,30466.04,1138.5509,0.00071769924,12.29741,13.969924,59470.277,2.0039883,18126.074,2.4814267,45224.0,4.9998894,337.49252,0.00029313460277555046,236.90796493311734,0.7498258135601732,473.5063065259892,0.0783155472940179,216.67777978524708,1657.1172611708316,7.367438413300193,12.099626975024442,0.00017040748094390902,4.979315056102456,-0.12983545937884305,0.8952969536132049,1
000036.bmp,0.00010076632,2486.3774,33663.965,1137.1782,0.0006979627,12.191073,13.971988,59473.72,2.0041041,18127.121,2.4814267,45224.0,4.9998894,337.49252,0.0003071326164118056,235.2541402035929,0.7397730529418323,452.0471131744771,0.0769003819748226,220.57972562038876,1572.9343124943225,7.309793151911716,12.044892715366416,0.00017221073613433492,4.972474500449561,-0.12545828689644115,0.8881887140611834,1
000037.bmp,0.00011273982,2481.2412,31602.547,1136.264,0.0006860905,12.120625,13.969906,52251.086,2.0042434,20635.691,2.4825907,51479.0,4.9999027,359.993,0.0002864202044398651,247.8172758259579,0.7517778327741496,499.1873409579516,0.07513990235730364,223.00350748748374,1748.9320880058458,7.393248098803409,12.137402956406653,0.00015151884239071863,5.009088430028692,-0.1333034494176034,0.9014653915590695,1
000038.bmp,9.6370306e-05,2483.988,33663.965,1136.7533,0.0006941254,12.158291,13.972856,65154.65,2.0040185,16545.176,2.48056,41279.0,4.999879,322.4922,0.00029854822577694465,257.95807943959636,0.7097491853706377,444.3952290367756,0.07529753955092322,221.61113425351854,1519.6228367074982,7.292305204133989,12.082768790742001,0.0001684806304973548,5.040204230414808,-0.11678693708172483,0.8739576733414731,1
000039.bmp,0.00010997993,2490.0679,28741.947,1137.8335,0.00071321527,12.241751,13.966445,52981.86,2.0040483,20347.104,2.4824686,50764.0,4.9999013,357.49295,0.0002545390452383234,282.3368974120761,0.7372821081089638,537.3390779608371,0.07159955373324906,218.59293806478243,1867.0194144312682,7.450267137782558,12.275937029501513,0.000145246322727146,5.103659365712959,-0.12947432917387516,0.8978133811756259,1
000040.bmp,9.933155e-05,2550.1978,32596.617,1148.322,0.00086920237,13.073782,13.973181,86503.234,2.0032263,12452.055,2.477599,31079.0,4.9998393,279.991,0.00043011170958156197,146.6281214398366,0.7788308690932176,331.51291853904286,0.09780730021964484,191.69162070746017,1179.423552716331,7.123061404708541,11.570830415176495,0.0002576641264728554,4.639091014206211,-0.13796902284532708,0.8981815655487639,1
000041.bmp,9.98426e-05,2534.9963,35280.938,1145.7035,0.0008302526,12.862351,13.976093,80623.12,2.00342,13362.8125,2.478374,33349.0,4.9998503,289.9913,0.0004508099631702089,142.11066949477646,0.774569006441764,315.1782484403793,0.1004771841204995,198.12528965682935,1118.6023242667306,7.084722921244984,11.511736024690716,0.0002545778708702015,4.618196888581243,-0.13694961670273526,0.8955486582137575,1
000042.bmp,0.0001026093,2565.5305,34467.72,1150.9412,0.0009065724,13.287737,13.974912,83478.766,2.0031614,12902.362,2.4779932,32204.0,4.9998446,284.99115,0.00048679307439969004,131.23716512667397,0.7748035915464726,291.3707029026191,0.1035022314972289,185.54202821296266,1034.2456464838106,7.026179345805142,11.405045511216311,0.0002743991139982485,4.5602193834096205,-0.1369983311714618,0.8936570838701138,1
000043.bmp,9.722878e-05,2558.591,33491.62,1149.7585,0.0008960383,13.190819,13.97623,94953.59,2.006246,11377.422,2.4765482,28354.0,4.9998236,267.49057,0.00046943030156475706,141.90670591888056,0.7499485224482216,283.794049347513,0.09892618685649451,188.33772181997492,993.2694914711774,7.000452655305249,11.436484961319593,0.0002702776600800469,4.6133484955586574,-0.12677899901902415,0.8780936854103336,1
000044.bmp,9.791551e-05,2561.9219,33133.65,1150.3267,0.0008972895,13.23732,13.976266,94812.55,2.0031435,11359.827,2.4765482,28354.0,4.9998236,267.49057,0.00046146527221782466,145.94934202368404,0.7402625409178254,281.016476102202,0.0967004886310699,187.09187062124127,978.1165623851302,6.998807097204375,11.456281096264833,0.00026501299532832287,4.635686039765805,-0.12317733594647531,0.8728439180405032,1
000045.bmp,9.9026656e-05,2522.7615,34654.773,1143.5797,0.0007942219,12.6927,13.974141,78033.2,2.0069218,13853.781,2.4787416,34514.0,4.999855,294.99146,0.000392628940650392,173.65169916667958,0.7576273450305532,358.1994382647831,0.08954732500891413,203.32323171286967,1259.1460538924512,7.1581156455173565,11.713690761432556,0.00022224975284082407,4.7596476512634585,-0.12944843630112213,0.8884927346333293,1
000046.bmp,9.5209296e-05,2521.7214,37833.39,1143.3986,0.00079844217,12.678301,13.978707,84985.34,2.0035357,12678.375,2.4777977,31639.0,4.999842,282.49106,0.00044986504710771153,157.9904281253875,0.7347649190248052,297.791731844713,0.09231922064890301,203.9204740636044,1033.1764992534572,7.024418312119089,11.52819934495558,0.000241458071790312,4.693227233965949,-0.12131819930651692,0.8715791483274462,1
000047.bmp,0.00010324953,2514.9592,38580.973,1142.2179,0.00077636173,12.584761,13.978374,71679.62,2.0036287,15033.226,2.4796088,37514.0,4.9998665,307.4918,0.00042529662706639884,171.66598062883622,0.7245646983098759,311.6086966114226,0.09110155419456684,206.95480312054374,1074.7688058168533,7.053882192413141,11.599701563951292,0.00021247264664890603,4.752940697530182,-0.11960409213970874,0.8701709437011442,1
000048.bmp,0.000109876135,2535.7246,28770.453,1145.8293,0.00082152645,12.872462,13.9675455,63157.53,2.0035326,17060.08,2.4808578,42574.0,4.9998827,327.4923,0.00033980435671084926,175.30123317277884,0.7970018421235815,431.80363844088515,0.089636936806433,197.7548720956817,1551.9133205907583,7.3304901034856345,11.873899409474683,0.0002075654469471125,4.7668404137526625,-0.14840394667669465,0.9172116174183612,1
000049.bmp,0.00010488931,2572.9634,29795.262,1152.2029,0.00092140556,13.391701,13.968778,84963.15,2.0030127,12675.064,2.4777977,31639.0,4.999842,282.49106,0.00038426845874954405,169.66882064623502,0.7595106650824626,352.8088360602492,0.09099192859142538,182.71921100482822,1241.5665235947781,7.163088832522697,11.697941919945544,0.00023407771685634484,4.74490788579934,-0.13162455007150595,0.8915267399128073,1
000050.bmp,9.7580516e-05,2497.2588,35395.42,1139.1063,0.0007220113,12.340629,13.973922,67352.69,2.0077624,16064.108,2.480253,40004.0,4.999875,317.49207,0.00034045994427747174,216.8208193994513,0.7309717392380025,402.9156451231074,0.08110827798152878,215.1631421856594,1394.8417610929682,7.2288254401156795,11.913624294064007,0.00018859696891104734,4.91746054352344,-0.12219509662283642,0.8802413177275905,1
000051.bmp,0.00010814622,2510.7627,28475.879,1141.483,0.0007598259,12.526789,13.967304,59463.156,2.0037482,18123.902,2.4814267,45224.0,4.9998894,337.49252,0.0003021767022263523,208.59357368714737,0.7827457745659312,479.9450234098899,0.08134924032144619,208.80278777745056,1711.1865199524163,7.388809201245605,12.035636761438365,0.00018250188438064078,4.887632481701868,-0.14277541407101807,0.9124678954826557,1
000052.bmp,0.0001012525,2500.9788,31125.678,1139.7628,0.0007384407,12.391851,13.972309,57742.688,2.004071,18669.926,2.4816985,46579.0,4.9998927,342.49265,0.00033154738244357476,200.873402770243,0.7638587310425874,425.32815068997024,0.0825529212259136,213.3999947687396,1500.4391999896325,7.303047269963363,11.936517058174234,0.00019370604390317705,4.861534601623999,-0.135589844892793,0.9013342004410879,1
000053.bmp,0.000101278965,2508.8118,31834.002,1141.1407,0.00075302756,12.499854,13.97088,66172.69,2.0037758,16286.689,2.4804077,40639.0,4.999877,319.99213,0.00032255933470794196,214.62417970929687,0.7499924273103943,429.1900797150174,0.08002688775343846,209.65852705142913,1502.1361391507453,7.293817570162183,11.971973728745514,0.00018822156208709432,4.9072377445361095,-0.12929203648726875,0.8927801212907398,1
000054.bmp,0.00010536213,2501.4287,29025.719,1139.8422,0.00074183755,12.398047,13.969443,63393.98,2.011279,17126.041,2.4808578,42574.0,4.9998827,327.4923,0.000286072223505035,242.39612097192943,0.7416445095129391,469.1148825422297,0.075371570356809,213.30432010082774,1634.0634091969805,7.364860709686171,12.11633561087411,0.00016768179020684645,4.995975526387386,-0.1274906125906744,0.8927033254967905,1
000055.bmp,0.00010483337,2487.1892,31034.354,1137.3225,0.000702916,12.202219,13.970502,62210.375,2.0038476,17325.266,2.4810033,43229.0,4.999884,329.99237,0.0002864666744951604,241.35680998705746,0.7471421250072969,477.38862186196366,0.07576563726510588,219.99526425615355,1668.1976774607992,7.36872898309522,12.11772787806175,0.00016407714782899904,4.99222615204795,-0.12811981747440412,0.8936242043850507,1
000056.bmp,0.000102122714,2485.0554,32596.617,1136.9431,0.00069300196,12.172934,13.970285,57745.98,2.0041852,18670.99,2.4816985,46579.0,4.9998927,342.49265,0.00029751431268756104,241.49855922368096,0.7493422303393265,481.71300947384725,0.07650711252223577,221.1233589342179,1685.3534786717082,7.357977181356326,12.096048840184931,0.00016699754266108575,4.993540551168652,-0.129568755811168,0.8957126674928727,1
000057.bmp,0.00010655457,2478.2988,32890.72,1135.7391,0.00068171584,12.080306,13.971884,52354.543,2.0083346,20677.812,2.4825907,51479.0,4.9999027,359.993,0.0002943297175437672,247.95937478203078,0.7381835698137884,473.54078041035154,0.0739183319830263,224.497024115142,1646.2037468593626,7.352061384807957,12.101913709965661,0.0001577506180611426,5.010507031425861,-0.12804913396947515,0.8932003854330202,1
000058.bmp,0.000100414865,2487.273,32302.488,1137.3373,0.0007038063,12.203366,13.97151,57743.254,2.0040905,18670.107,2.4816985,46579.0,4.9998927,342.49265,0.0002942853261050627,259.608615135199,0.7162171290589107,457.57697068281414,0.07404589104506988,220.00640236046098,1570.6992675960537,7.315212586742238,12.10356816224724,0.00016414958959775044,5.044282246847781,-0.12004811210750684,0.880235155774224,1
000059.bmp,0.00011439294,2494.2363,29575.418,1138.572,0.00072323764,12.299049,13.967377,55603.27,2.015948,19615.174,2.482092,48649.0,4.999897,349.9928,0.0002626547758717763,281.13089885164146,0.7252124910817069,511.70890630922895,0.0697663745675142,216.72429404624435,1765.7047263852764,7.409391380316837,12.243275840886382,0.00014263086082059556,5.099796433502327,-0.12453076994861878,0.8900765756458013,1
000060.bmp,9.8963355e-05,2548.4565,32939.73,1148.0232,0.0008588695,13.049529,13.973068,89827.56,2.0063744,12028.214,2.47719,29974.0,4.999833,274.9908,0.00041759034542364576,153.38036555369985,0.7710670939187788,334.9883235066618,0.09569978691531561,192.45546828984283,1186.572928472944,7.124679743451429,11.606160284324377,0.0002511322590706074,4.669906673402609,-0.13400820978725192,0.8930751648493814,1
000061.bmp,0.000100555495,2529.8047,34311.832,1144.8041,0.00081521773,12.790304,13.976012,84148.05,2.0198379,13009.775,2.4779932,32204.0,4.9998446,284.99115,0.00044109426876843817,145.62185058745115,0.7743539950992291,322.67258042311187,0.09792380812403499,200.4008107000589,1145.068471104987,7.097236059047022,11.534774217571378,0.000247490942076077,4.633106788649247,-0.13699153727704505,0.8961243611340348,1
000062.bmp,0.000101863385,2559.0427,36711.793,1149.8356,0.00089405285,13.19712,13.975946,88202.93,2.0062351,12248.065,2.4773962,30524.0,4.999836,277.4909,0.0004934435301122041,133.17471368536485,0.7682326579031673,287.2679871391024,0.10349056425438788,188.13373475184454,1015.8972348710467,7.012795411081019,11.398268595799847,0.0002710835076133402,4.572014400390404,-0.13412522739362945,0.8895259090886731,1
000063.bmp,9.7670236e-05,2560.734,34841.82,1150.1241,0.00090377615,13.22073,13.976708,91349.945,2.0031579,11790.588,2.47698,29429.0,4.9998302,272.49075,0.0004812055877137061,139.02254200992778,0.7480727133989957,275.9483004905305,0.09856044391306333,187.4788086724611,964.7706599521989,6.979150213302612,11.403176388275803,0.0002725404994969703,4.598958559974216,-0.12611759825348823,0.8769179356490352,1
000064.bmp,9.631607e-05,2563.6924,33133.65,1150.6283,0.0009059706,13.26205,13.97636,102349.8,2.0030003,10521.761,2.4756339,26264.0,4.9998097,257.4902,0.00045721987998422804,146.2623586106547,0.7379313959006274,279.08057265148864,0.09572998621883404,186.32767937410878,970.059931995298,6.993199723220153,11.457575023949829,0.0002690388451230245,4.637197708984217,-0.12173333374018706,0.870436864801876,1
000065.bmp,9.8324745e-05,2516.7476,35340.566,1142.5305,0.0007815229,12.609484,13.974588,74075.64,2.003543,14545.722,2.4792705,36299.0,4.999862,302.49167,0.0003928310839729416,179.22974097510692,0.7516695108568565,360.88155199615676,0.08994465618053335,206.0776897881921,1264.2964670095207,7.160702080404292,11.726530619682928,0.00021661326386323814,4.783492866190631,-0.12855415342148735,0.8875829101341144,1
000066.bmp,9.39777e-05,2521.556,36354.125,1143.3698,0.0007947719,12.676009,13.978013,83494.47,2.0035381,12904.789,2.4779932,32204.0,4.9998446,284.99115,0.0004369041284196978,160.1978964036053,0.7392136752700014,307.1307133197356,0.0931702576056872,203.9556611925724,1068.3249568753363,7.047286570636469,11.563193911742392,0.000241597424482955,4.702285150517502,-0.12267743190919447,0.874729958534102,1
000067.bmp,0.00010175197,2516.1804,36711.793,1142.4314,0.0007784622,12.601642,13.978577,75323.195,2.0036118,14305.788,2.4790971,35699.0,4.99986,299.9916,0.00042980122096470026,170.59931051502727,0.7226097355420962,307.4671641450486,0.08927238619556278,206.38605140100907,1059.2693460651753,7.043082485457841,11.590664671894721,0.00021670525228995545,4.747986109282515,-0.11863617451562547,0.8681088995248728,1
000068.bmp,0.00010995358,2536.051,29697.557,1145.8859,0.00082378765,12.876998,13.968996,67324.94,2.0069351,16057.488,2.480253,40004.0,4.999875,317.49207,0.00034954492629592183,174.3316511359585,0.7883860750154512,411.8729488323984,0.0902072154216926,197.64527488820602,1473.1601441936364,7.292794373156292,11.839517167566548,0.00020780166303127097,4.764411424569955,-0.14381427870216373,0.9110391261538471,1
